symbol,exchange,name,sector,industry,cap_category,index
SVLL.NS,NSE,Shree Vasu Logistics Limited,,,,
SVPGLOB.NS,NSE,SVP GLOBAL TEXTILES LIMITED,,,,
SWANCORP.NS,NSE,SWAN CORP LIMITED,,,,
SWANDEF.NS,NSE,Swan Defence and Heavy Industries Limited,,,,
SWARAJ.NS,NSE,Swaraj Suiting Limited,,,,
SWARAJENG.NS,NSE,Swaraj Engines Limited,,,,
SWARNSAR.NS,NSE,Swarnsarita Jewels India Limited,,,,
SWELECTES.NS,NSE,Swelect Energy Systems Limited,,,,
SWIGGY.NS,NSE,Swiggy Limited,,,,
SWISSMLTRY.NS,NSE,Swiss Military Consumer Goods Limited,,,,
SWSOLAR.NS,NSE,Sterling and Wilson Renewable Energy Limited,,,,
SYMBIOTEC.NS,NSE,Symbiotec Pharmalab Limited,,,,
SYMPHONY.NS,NSE,Symphony Limited,,,,
SYNCOMF.NS,NSE,Syncom Formulations (India) Limited,,,,
SYNGENE.NS,NSE,Syngene International Limited,,,,
SYRMA.NS,NSE,Syrma SGS Technology Limited,,,,
SYSTMTXC.NS,NSE,Systematix Corporate Services Limited,,,,
TAALTECH.NS,NSE,Taal Tech Limited,,,,
TAINWALCHM.NS,NSE,Tainwala Chemical and Plastic (I) Limited,,,,
TAJGVK.NS,NSE,Taj GVK Hotels & Resorts Limited,,,,
TAKE.NS,NSE,TAKE Limited,,,,
TALBROAUTO.NS,NSE,Talbros Automotive Components Limited,,,,
TAMBOLIIN.NS,NSE,Tamboli Industries Limited,,,,
TANAA.NS,NSE,Taneja Aerospace & Aviation Limited,,,,
TANLA.NS,NSE,Tanla Platforms Limited,,,,
TARACHAND.NS,NSE,Tara Chand InfraLogistic Solutions Limited,,,,
TARAPUR.NS,NSE,Tarapur Transformers Limited,,,,
TARC.NS,NSE,TARC Limited,,,,
TARIL.NS,NSE,Transformers And Rectifiers (India) Limited,,,,
TARMAT.NS,NSE,Tarmat Limited,,,,
TARSONS.NS,NSE,Tarsons Products Limited,,,,
TASTYBITE.NS,NSE,Tasty Bite Eatables Limited,,,,
TATACAP.NS,NSE,Tata Capital Limited,,,,
TATACHEM.NS,NSE,Tata Chemicals Limited,,,,
TATACOMM.NS,NSE,Tata Communications Limited,,,,
TATACONSUM.NS,NSE,TATA CONSUMER PRODUCTS LIMITED,,,,
TATAELXSI.NS,NSE,Tata Elxsi Limited,,,,
TATAINVEST.NS,NSE,Tata Investment Corporation Limited,,,,
TATAPOWER.NS,NSE,Tata Power Company Limited,,,,
TATASTEEL.NS,NSE,Tata Steel Limited,,,,
TATATECH.NS,NSE,Tata Technologies Limited,,,,
TATVA.NS,NSE,Tatva Chintan Pharma Chem Limited,,,,
TBOTEK.NS,NSE,TBO Tek Limited,,,,
TBZ.NS,NSE,Tribhovandas Bhimji Zaveri Limited,,,,
TCC.NS,NSE,TCC Concept Limited,,,,
TCI.NS,NSE,Transport Corporation of India Limited,,,,
TCIEXP.NS,NSE,TCI Express Limited,,,,
TCIFINANCE.NS,NSE,TCI Finance Limited,,,,
TCPLPACK.NS,NSE,TCPL Packaging Limited,,,,
TCS.NS,NSE,Tata Consultancy Services Limited,,,,
TDPOWERSYS.NS,NSE,TD Power Systems Limited,,,,
TEAMGTY.NS,NSE,Team India Guaranty Limited,,,,
TEAMLEASE.NS,NSE,Teamlease Services Limited,,,,
TECHM.NS,NSE,Tech Mahindra Limited,,,,
TECHNOCRAF.NS,NSE,Technocraft Ventures Limited,,,,
TECHNOE.NS,NSE,Techno Electric & Engineering Company Limited,,,,
TECHNVISN.NS,NSE,TechNVision Ventures Limited,,,,
TECILCHEM.NS,NSE,TECIL Chemicals and Hydro Power Limited,,,,
TEGA.NS,NSE,Tega Industries Limited,,,,
TEJASNET.NS,NSE,Tejas Networks Limited,,,,
TEMBO.NS,NSE,Tembo Global Industries Limited,,,,
TEMPSENS.NS,NSE,Tempsens Instruments (India) Limited,,,,
TENNIND.NS,NSE,Tenneco Clean Air India Limited,,,,
TERAI.NS,NSE,Terai Tea Company Limited,,,,
TERASOFT.NS,NSE,Tera Software Limited,,,,
TEXINFRA.NS,NSE,Texmaco Infrastructure & Holdings Limited,,,,
TEXMOPIPES.NS,NSE,Texmo Pipes and Products Limited,,,,
TEXRAIL.NS,NSE,Texmaco Rail & Engineering Limited,,,,
TFCILTD.NS,NSE,Tourism Finance Corporation of India Limited,,,,
TFL.NS,NSE,Transwarranty Finance Limited,,,,
TGBHOTELS.NS,NSE,TGB Banquets And Hotels Limited,,,,
TGVSL.NS,NSE,TGV Sraac Limited,,,,
THACKER.NS,NSE,Thacker & Company Limited,,,,
THAKDEV.NS,NSE,Thakkers Developers Limited,,,,
THANGAMAYL.NS,NSE,Thangamayil Jewellery Limited,,,,
THEINVEST.NS,NSE,The Investment Trust Of India Limited,,,,
THEJO.NS,NSE,Thejo Engineering Limited,,,,
THELEELA.NS,NSE,Leela Palaces Hotels & Resorts Limited,,,,
THEMISMED.NS,NSE,Themis Medicare Limited,,,,
THERMAX.NS,NSE,Thermax Limited,,,,
THOMASCOOK.NS,NSE,Thomas Cook  (India)  Limited,,,,
THOMASCOTT.NS,NSE,Thomas Scott (India) Limited,,,,
THYROCARE.NS,NSE,Thyrocare Technologies Limited,,,,
TI.NS,NSE,Tilaknagar Industries Limited,,,,
TICL.NS,NSE,Twamev Construction and Infrastructure Limited,,,,
TIGERLOGS.NS,NSE,Tiger Logistics (India) Limited,,,,
TIIL.NS,NSE,Technocraft Industries (India) Limited,,,,
TIINDIA.NS,NSE,Tube Investments of India Limited,,,,
TIJARIA.NS,NSE,Tijaria Polypipes Limited,,,,
TIL.NS,NSE,TIL Limited,,,,
TIMETECHNO.NS,NSE,Time Technoplast Limited,,,,
TIMEX.NS,NSE,Timex Group India Limited,,,,
TIMKEN.NS,NSE,Timken India Limited,,,,
TINNARUBR.NS,NSE,Tinna Rubber and Infrastructure Limited,,,,
TIPSFILMS.NS,NSE,Tips Films Limited,,,,
TIPSMUSIC.NS,NSE,Tips Music Limited,,,,
TIRUMALCHM.NS,NSE,Thirumalai Chemicals Limited,,,,
TIRUPATIFL.NS,NSE,Tirupati Forge Limited,,,,
TITAGARH.NS,NSE,TITAGARH RAIL SYSTEMS LIMITED,,,,
TITAN.NS,NSE,Titan Company Limited,,,,
TMB.NS,NSE,Tamilnad Mercantile Bank Limited,,,,
TMCV.NS,NSE,Tata Motors Limited,,,,
TMPV.NS,NSE,Tata Motors Passenger Vehicles Limited,,,,
TNPETRO.NS,NSE,Tamilnadu PetroProducts Limited,,,,
TNPL.NS,NSE,Tamil Nadu Newsprint & Papers Limited,,,,
TNTELE.NS,NSE,Tamilnadu Telecommunication Limited,,,,
TOKYOPLAST.NS,NSE,Tokyo Plast International Limited,,,,
TOLINS.NS,NSE,Tolins Tyres Limited,,,,
TORNTPHARM.NS,NSE,Torrent Pharmaceuticals Limited,,,,
TORNTPOWER.NS,NSE,Torrent Power Limited,,,,
TOTAL.NS,NSE,Total Transport Systems Limited,,,,
TOUCHWOOD.NS,NSE,Touchwood Entertainment Limited,,,,
TOYAMSL.NS,NSE,Toyam Sports Limited,,,,
TPHQ.NS,NSE,Teamo Productions HQ Limited,,,,
TPLPLASTEH.NS,NSE,TPL Plastech Limited,,,,
TRACXN.NS,NSE,Tracxn Technologies Limited,,,,
TRANSCOR.NS,NSE,Transcorp International Limited,,,,
TRANSPEK.NS,NSE,Transpek Industry Limited,,,,
TRANSRAILL.NS,NSE,Transrail Lighting Limited,,,,
TRANSWORLD.NS,NSE,TRANSWORLD SHIPPING LINES LIMITED,,,,
TRAVELFOOD.NS,NSE,Travel Food Services Limited,,,,
TREEHOUSE.NS,NSE,Tree House Education & Accessories Limited,,,,
TREJHARA.NS,NSE,TREJHARA SOLUTIONS LIMITED,,,,
TREL.NS,NSE,Transindia Real Estate Limited,,,,
TRENT.NS,NSE,Trent Limited,,,,
TRF.NS,NSE,TRF Limited,,,,
TRIDENT.NS,NSE,Trident Limited,,,,
TRIGYN.NS,NSE,Trigyn Technologies Limited,,,,
TRITONV.NS,NSE,Triton Valves Limited,,,,
TRITURBINE.NS,NSE,Triveni Turbine Limited,,,,
TRIVENI.NS,NSE,Triveni Engineering & Industries Limited,,,,
TRU.NS,NSE,TruCap Finance Limited,,,,
TRUALT.NS,NSE,TruAlt Bioenergy Limited,,,,
TSFINV.NS,NSE,TSF INVESTMENTS LIMITED,,,,
TTKHLTCARE.NS,NSE,TTK Healthcare Limited,,,,
TTKPRESTIG.NS,NSE,TTK Prestige Limited,,,,
TTL.NS,NSE,T T Limited,,,,
TTML.NS,NSE,Tata Teleservices (Maharashtra) Limited,,,,
TURTLEMINT.NS,NSE,Turtlemint Fintech Solutions Limited,,,,
TUTIALKA.NS,NSE,Tuticorin Alkali Chemicals & Fertilizers Limited,,,,
TVSELECT.NS,NSE,TVS Electronics Limited,,,,
TVSHLTD.NS,NSE,TVS Holdings Limited,,,,
TVSMOTOR.NS,NSE,TVS Motor Company Limited,,,,
TVSSCS.NS,NSE,TVS Supply Chain Solutions Limited,,,,
TVSSRICHAK.NS,NSE,TVS Srichakra Limited,,,,
TVTODAY.NS,NSE,TV Today Network Limited,,,,
TVVISION.NS,NSE,TV Vision Limited,,,,
UBL.NS,NSE,United Breweries Limited,,,,
UCAL.NS,NSE,UCAL LIMITED,,,,
UCOBANK.NS,NSE,UCO Bank,,,,
UDAYJEW.NS,NSE,Uday Jewellery Industries Limited,,,,
UDS.NS,NSE,Updater Services Limited,,,,
UEL.NS,NSE,Ujaas Energy Limited,,,,
UFBL.NS,NSE,United Foodbrands Limited,,,,
UFLEX.NS,NSE,UFLEX Limited,,,,
UFO.NS,NSE,UFO Moviez India Limited,,,,
UGARSUGAR.NS,NSE,The Ugar Sugar Works Limited,,,,
UGROCAP.NS,NSE,Ugro Capital Limited,,,,
UJJIVANSFB.NS,NSE,Ujjivan Small Finance Bank Limited,,,,
ULTRACEMCO.NS,NSE,UltraTech Cement Limited,,,,
ULTRAMAR.NS,NSE,Ultramarine & Pigments Limited,,,,
UMAEXPORTS.NS,NSE,Uma Exports Limited,,,,
UMESLTD.NS,NSE,Usha Martin Education & Solutions Limited,,,,
UMIYA-MRO.NS,NSE,UMIYA BUILDCON LIMITED,,,,
UNICHEMLAB.NS,NSE,Unichem Laboratories Limited,,,,
UNIDT.NS,NSE,United Drilling Tools Limited,,,,
UNIECOM.NS,NSE,Unicommerce Esolutions Limited,,,,
UNIENTER.NS,NSE,Uniphos Enterprises Limited,,,,
UNIINFO.NS,NSE,Uniinfo Telecom Services Limited,,,,
UNIMECH.NS,NSE,Unimech Aerospace and Manufacturing Limited,,,,
UNIONBANK.NS,NSE,Union Bank of India,,,,
UNIPARTS.NS,NSE,Uniparts India Limited,,,,
UNITDSPR.NS,NSE,United Spirits Limited,,,,
UNITECH.NS,NSE,Unitech Limited,,,,
UNITEDPOLY.NS,NSE,United Polyfab Gujarat Limited,,,,
UNITEDTEA.NS,NSE,The United Nilgiri Tea Estates Company Limited,,,,
UNIVASTU.NS,NSE,Univastu India Limited,,,,
UNIVCABLES.NS,NSE,Universal Cables Limited,,,,
UNIVPHOTO.NS,NSE,Universus Photo Imagings Limited,,,,
UNOMINDA.NS,NSE,UNO Minda Limited,,,,
UPHOT.NS,NSE,U P Hotels Limited,,,,
UPL.NS,NSE,UPL Limited,,,,
URAVIDEF.NS,NSE,Uravi Defence and Technology Limited,,,,
URBANCO.NS,NSE,Urban Company Limited,,,,
URJA.NS,NSE,Urja Global Limited,,,,
USHAMART.NS,NSE,Usha Martin Limited,,,,
USK.NS,NSE,Udayshivakumar Infra Limited,,,,
UTIAMC.NS,NSE,UTI Asset Management Company Limited,,,,
UTKARSHBNK.NS,NSE,Utkarsh Small Finance Bank Limited,,,,
UTLSOLAR.NS,NSE,Fujiyama Power Systems Limited,,,,
UTTAMSUGAR.NS,NSE,Uttam Sugar Mills Limited,,,,
UYFINCORP.NS,NSE,U. Y. Fincorp Limited,,,,
V2RETAIL.NS,NSE,V2 Retail Limited,,,,
VADILALIND.NS,NSE,Vadilal Industries Limited,,,,
VADILENT.NS,NSE,Vadilal Enterprises Limited,,,,
VAIBHAVGBL.NS,NSE,Vaibhav Global Limited,,,,
VAISHALI.NS,NSE,Vaishali Pharma Limited,,,,
VAKRANGEE.NS,NSE,Vakrangee Limited,,,,
VALIANTLAB.NS,NSE,Valiant Laboratories Limited,,,,
VALIANTORG.NS,NSE,Valiant Organics Limited,,,,
VAML.NS,NSE,Vedanta Aluminium Metal Limited,,,,
VARDHACRLC.NS,NSE,Vardhman Acrylics Limited,,,,
VARDMNPOLY.NS,NSE,Vardhman Polytex Limited,,,,
VARROC.NS,NSE,Varroc Engineering Limited,,,,
VASCONEQ.NS,NSE,Vascon Engineers Limited,,,,
VASUPRADA.NS,NSE,Shri Vasuprada Plantations Limited,,,,
VASWANI.NS,NSE,Vaswani Industries Limited,,,,
VBL.NS,NSE,Varun Beverages Limited,,,,
VCL.NS,NSE,Vaxtex Cotfab Limited,,,,
VEDAVAAG.NS,NSE,VEDAVAAG Systems Limited,,,,
VEDL.NS,NSE,Vedanta Limited,,,,
VEDPOWER.NS,NSE,Vedanta Power Limited,,,,
VEEDOL.NS,NSE,Veedol Corporation Limited,,,,
VEEGALAND.NS,NSE,Veegaland Developers Limited,,,,
VELJAN.NS,NSE,Veljan Denison Limited,,,,
VENKEYS.NS,NSE,Venky's (India) Limited,,,,
VENTIVE.NS,NSE,Ventive Hospitality Limited,,,,
VENUSPIPES.NS,NSE,Venus Pipes & Tubes Limited,,,,
VENUSREM.NS,NSE,Venus Remedies Limited,,,,
VERANDA.NS,NSE,Veranda Learning Solutions Limited,,,,
VERTOZ.NS,NSE,Vertoz Limited,,,,
VESUVIUS.NS,NSE,Vesuvius India Limited,,,,
VETO.NS,NSE,Veto Switchgears And Cables Limited,,,,
VGCL.NS,NSE,Vibrant Global Capital Limited,,,,
VGL.NS,NSE,VARVEE GLOBAL LIMITED,,,,
VGUARD.NS,NSE,V-Guard Industries Limited,,,,
VHL.NS,NSE,Vardhman Holdings Limited,,,,
VHLTD.NS,NSE,Viceroy Hotels Limited,,,,
VIDHIING.NS,NSE,Vidhi Specialty Food Ingredients Limited,,,,
VIDYAWIRES.NS,NSE,Vidya Wires Limited,,,,
VIJAYA.NS,NSE,Vijaya Diagnostic Centre Limited,,,,
VIJIFIN.NS,NSE,Viji Finance Limited,,,,
VIJSOLX.NS,NSE,Vijay Solvex Limited,,,,
VIKASECO.NS,NSE,Vikas EcoTech Limited,,,,
VIKASLIFE.NS,NSE,Vikas Lifecare Limited,,,,
VIKRAMSOLR.NS,NSE,Vikram Solar Limited,,,,
VIKRAN.NS,NSE,Vikran Engineering Limited,,,,
VIMTALABS.NS,NSE,Vimta Labs Limited,,,,
VINATIORGA.NS,NSE,Vinati Organics Limited,,,,
VINCOFE.NS,NSE,Vintage Coffee And Beverages Limited,,,,
VINDHYATEL.NS,NSE,Vindhya Telelinks Limited,,,,
VINEETLAB.NS,NSE,Vineet Laboratories Limited,,,,
VINNY.NS,NSE,Vinny Overseas Limited,,,,
VINYLINDIA.NS,NSE,Vinyl Chemicals (India) Limited,,,,
VIPCLOTHNG.NS,NSE,VIP Clothing Limited,,,,
VIPIND.NS,NSE,VIP Industries Limited,,,,
VIPULLTD.NS,NSE,Vipul Limited,,,,
VIRAT.NS,NSE,Virat Industries Limited,,,,
VIRINCHI.NS,NSE,Virinchi Limited,,,,
VIRTUALG.NS,NSE,Virtual Global Education Limited,,,,
VISACHROME.NS,NSE,VISA Chrome Limited,,,,
VISAKAIND.NS,NSE,Visaka Industries Limited,,,,
VISHAL.NS,NSE,Vishal Fabrics Limited,,,,
VISHNU.NS,NSE,Vishnu Chemicals Limited,,,,
VISHWARAJ.NS,NSE,Vishwaraj Sugar Industries Limited,,,,
VISL.NS,NSE,Vedanta Iron and Steel Limited,,,,
VITAL.NS,NSE,Vital Chemtech Limited,,,,
VIVIANA.NS,NSE,Viviana Power Tech Limited,,,,
VIVIDHA.NS,NSE,Visagar Polytex Limited,,,,
VIVIMEDLAB.NS,NSE,Vivimed Labs Limited,,,,
VIVOBIOT.NS,NSE,Vivo Bio Tech Limited,,,,
VIYASH.NS,NSE,Viyash Scientific Limited,,,,
VLEGOV.NS,NSE,VL E-Governance & IT Solutions Limited,,,,
VLSFINANCE.NS,NSE,VLS Finance Limited,,,,
VMART.NS,NSE,V-Mart Retail Limited,,,,
VMM.NS,NSE,Vishal Mega Mart Limited,,,,
VMSTMT.NS,NSE,VMS TMT Limited,,,,
VOEPL.NS,NSE,Virtuoso Optoelectronics Limited,,,,
VOGL.NS,NSE,Vedanta Oil and Gas Limited,,,,
VOITHPAPR.NS,NSE,Voith Paper Fabrics India Limited,,,,
VOLTAMP.NS,NSE,Voltamp Transformers Limited,,,,
VOLTAS.NS,NSE,Voltas Limited,,,,
VPRPL.NS,NSE,Vishnu Prakash R Punglia Limited,,,,
VRAJ.NS,NSE,Vraj Iron and Steel Limited,,,,
VRLLOG.NS,NSE,VRL Logistics Limited,,,,
VSSL.NS,NSE,Vardhman Special Steels Limited,,,,
VSTIND.NS,NSE,VST Industries Limited,,,,
VSTL.NS,NSE,Vibhor Steel Tubes Limited,,,,
VSTTILLERS.NS,NSE,V.S.T Tillers Tractors Limited,,,,
VTL.NS,NSE,Vardhman Textiles Limited,,,,
VTMLTD.NS,NSE,VTM Limited,,,,
WAAREEENER.NS,NSE,Waaree Energies Limited,,,,
WAAREEINDO.NS,NSE,Indosolar Limited,,,,
WAAREERTL.NS,NSE,Waaree Renewable Technologies Limited,,,,
WABAG.NS,NSE,VA Tech Wabag Limited,,,,
WAKEFIT.NS,NSE,Wakefit Innovations Limited,,,,
WALCHANNAG.NS,NSE,Walchandnagar Industries Limited,,,,
WANBURY.NS,NSE,Wanbury Limited,,,,
WARDINMOBI.NS,NSE,Wardwizard Innovations & Mobility Limited,,,,
WATERBASE.NS,NSE,Waterbase Limited,,,,
WCIL.NS,NSE,Western Carriers (India) Limited,,,,
WEALTH.NS,NSE,Wealth First Portfolio Managers Limited,,,,
WEBELSOLAR.NS,NSE,Websol Energy System Limited,,,,
WEIZMANIND.NS,NSE,Weizmann Limited,,,,
WEL.NS,NSE,Wonder Electricals Limited,,,,
WELCORP.NS,NSE,Welspun Corp Limited,,,,
WELENT.NS,NSE,Welspun Enterprises Limited,,,,
WELINV.NS,NSE,Welspun Investments and Commercials Limited,,,,
WELSPLSOL.NS,NSE,Welspun Specialty Solutions Limited,,,,
WELSPUNLIV.NS,NSE,Welspun Living Limited,,,,
WENDT.NS,NSE,Wendt (India) Limited,,,,
WESTLIFE.NS,NSE,WESTLIFE FOODWORLD LIMITED,,,,
WEWIN.NS,NSE,WE WIN LIMITED,,,,
WEWORK.NS,NSE,WeWork India Management Limited,,,,
WHBRADY.NS,NSE,WH Brady & Company Limited,,,,
WHEELS.NS,NSE,Wheels India Limited,,,,
WHIRLPOOL.NS,NSE,Whirlpool of India Limited,,,,
WILLAMAGOR.NS,NSE,Williamson Magor & Company Limited,,,,
WINDLAS.NS,NSE,Windlas Biotech Limited,,,,
WINDMACHIN.NS,NSE,Windsor Machines Limited,,,,
WIPL.NS,NSE,The Western India Plywoods Limited,,,,
WIPRO.NS,NSE,Wipro Limited,,,,
WOCKPHARMA.NS,NSE,Wockhardt Limited,,,,
WONDERLA.NS,NSE,Wonderla Holidays Limited,,,,
WORTHPERI.NS,NSE,Worth Peripherals Limited,,,,
WPIL.NS,NSE,WPIL Limited,,,,
WSI.NS,NSE,W S Industries (I) Limited,,,,
WSTCSTPAPR.NS,NSE,West Coast Paper Mills Limited,,,,
XCHANGING.NS,NSE,Xchanging Solutions Limited,,,,
XELPMOC.NS,NSE,Xelpmoc Design And Tech Limited,,,,
XPROINDIA.NS,NSE,Xpro India Limited,,,,
XTGLOBAL.NS,NSE,Xtglobal Infotech Limited,,,,
XTRANET.NS,NSE,Xtranet Technologies Limited,,,,
YASHO.NS,NSE,Yasho Industries Limited,,,,
YATHARTH.NS,NSE,Yatharth Hospital & Trauma Care Services Limited,,,,
YATRA.NS,NSE,Yatra Online Limited,,,,
YESBANK.NS,NSE,Yes Bank Limited,,,,
YOGI.NS,NSE,Yogi Limited,,,,
YUKEN.NS,NSE,Yuken India Limited,,,,
ZAGGLE.NS,NSE,Zaggle Prepaid Ocean Services Limited,,,,
ZEEL.NS,NSE,Zee Entertainment Enterprises Limited,,,,
ZEELEARN.NS,NSE,Zee Learn Limited,,,,
ZEEMEDIA.NS,NSE,Zee Media Corporation Limited,,,,
ZENITHEXPO.NS,NSE,Zenith Exports Limited,,,,
ZENITHSTL.NS,NSE,Zenith Steel Pipes & Industries Limited,,,,
ZENSARTECH.NS,NSE,Zensar Technologies Limited,,,,
ZENTEC.NS,NSE,Zen Technologies Limited,,,,
ZFCVINDIA.NS,NSE,ZF Commercial Vehicle Control Systems India Limited,,,,
ZFSTEERING.NS,NSE,ZF Steering Gear (India) Limited,,,,
ZIMLAB.NS,NSE,Zim Laboratories Limited,,,,
ZODIAC.NS,NSE,Zodiac Energy Limited,,,,
ZODIACLOTH.NS,NSE,Zodiac Clothing Company Limited,,,,
ZOTA.NS,NSE,Zota Health Care LImited,,,,
ZSARACOM.NS,NSE,Saraswati Commercial India Limited,,,,
ZUARI.NS,NSE,Zuari Agro Chemicals Limited,,,,
ZUARIIND.NS,NSE,ZUARI INDUSTRIES LIMITED,,,,
ZYDUSLIFE.NS,NSE,Zydus Lifesciences Limited,,,,
ZYDUSWELL.NS,NSE,Zydus Wellness Limited,,,,
